i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM,atpase_frac
11,7,0.533669923120631,0.04328761281083059,0.000759796013685877,1.540734929529295e-5,Unstable,NaN,undetermined,-15267.958506690396,-17298.742113411332,-18659.526610119206,4.903083516900853,-2538.512852426768,-537.7915913163795,0.10241077569876299,36.45526082970017,46.36654632124645,-36348.98318651412,-1.3082389905069678e9,3255.4532874053925,0.03899479101387312,-0.29087057638668196,-1145.1888338963138,-1724.785565893998,0.5998051553489628,21987.07169428518,-0.4487014011419643,11.448701401110894,0.43578321447721025,2.581206057898716,0.003381634768147735,-0.1927425640662957,0.000771111879421133,-0.5002503791811475,25002.77136553863,4.656161685824085e-5,0.1703709975118946,-0.1444391403297757,-0.17067113820564442,-0.5493919548515571,0.14822688982138954
12,7,1.0,0.04328761281083059,0.001423719008264463,1.540734929529295e-5,Unstable,NaN,undetermined,-15215.380865744715,-17197.72435658846,-18538.772255051717,5.659260906471378,-2513.4426782140026,-538.2525915312675,0.10335779904535834,36.49288852541316,46.70129453072762,-35873.137568700586,-1.6654504705363853e9,3238.712255973307,0.03958252122243012,-0.28935963048505514,-1144.3796896569547,-1724.4688680499387,0.6043575395597724,22038.647249962487,-0.2990897325783204,11.299089732547237,0.46917747467659376,2.6050773215486633,0.0033895576174694767,-0.19514223592521016,0.0007719079541175981,-0.5071005110540165,25002.765229487002,4.6673477661141345e-5,0.17054860007024855,-0.14359746290235004,-0.17337554915449377,-0.549980023213785,0.14822688982138954
1,8,0.001,0.08111308307896872,1.4237190082644631e-6,2.887055954961559e-5,Terminated,-22.676090741083502,reverse,39.15288873297617,39.15288860945309,39.15123198197087,631.0419725119093,-591.8907380039453,-295.94537367524464,-295.94536096801664,-295.9453610425299,926.9873464174898,78.3041207147776,131868.73397798132,131829.5811735008,131237.69050010518,131237.6905002647,131237.69050164497,262179.43562831637,1.1531623883758244,211.9490918041005,10.999291837176733,0.0007081628249693601,28.067318480006087,37.07192861045167,0.38027250156668124,872.6578527743931,0.027783825711018183,2592.1562867788334,22889.759230008283,1.629375687893235,6.289065424760554,0.32228195310260394,4314.172302839871,10120.382228486744,0.14822688982138954
2,8,0.001873817422860385,0.08111308307896872,2.6677894829434595e-6,2.887055954961559e-5,Terminated,-12.615450611653376,reverse,73.36285364954898,73.36285375067618,73.36421141325475,690.3669455106321,-617.0027362481884,-308.50136533553484,-308.50137378629955,-308.5013737032385,998.8683105953887,146.72706506313,132030.24343064718,131956.8805211883,131339.87773856096,131339.87773836814,131339.8777367629,262371.2541097073,1.3635167140524382,222.16912404384405,10.998793063858603,0.001206936109302194,30.883161579460147,40.77008811588283,0.4483321476629981,911.790170535799,0.03410787624672011,2657.611475135586,22887.25266892373,1.7945822089186827,7.694903015185284,0.2177031555491403,2908.977521923276,10160.382956321464,0.14822688982138954
3,8,0.003511191734215131,0.08111308307896872,4.998950413663146e-6,2.887055954961559e-5,Terminated,-6.682836814815396,reverse,137.46836472561648,137.46836479627362,137.46931620120114,749.9211149818084,-612.451800102528,-306.22589863230746,-306.2259032641261,-306.2259031870916,1056.1470133864364,274.937680927438,132164.956746212,132027.48834972642,131415.03652127518,131415.03652108647,131415.03651958882,262523.8471419594,1.5633363109582492,228.73903374917953,10.997819843532657,0.0021801564355659465,33.73036671502405,44.479587748633094,0.5149612913407523,939.7755602286541,0.04100032466603756,2701.0383912414172,22885.162114481904,1.9824639292702853,9.227064334381827,0.1354032116284391,1798.9697322038467,10186.284112553189,0.14822688982138954
4,8,0.006579332246575682,0.08111308307896872,9.367120381137132e-6,2.887055954961559e-5,Terminated,-3.2233368904026363,reverse,257.58754275267177,257.58754279726105,257.5881486467191,811.115364627049,-553.5272162369514,-276.76360736887716,-276.7636092852166,-276.7636092227447,1087.878971815525,515.1756914005408,132252.675013802,131995.0874561339,131441.5602255269,131441.5602253763,131441.5602242312,262606.3568421701,1.68933843700999,231.93005208183484,10.995964364941155,0.00403563502701517,36.6495234490672,48.22549012774237,0.5593513535114424,956.9441595565104,0.04683338677953499,2726.1650823394043,22883.80092395942,2.147634536298378,10.52369626418945,0.08216535500422431,1072.116121187532,10201.092297746634,0.14822688982138954
5,8,0.012328467394420659,0.08111308307896872,1.755227337220535e-5,2.887055954961559e-5,Terminated,-1.2643919148624125,reverse,482.6595356602775,482.65953567659176,482.65976334619756,889.5068216898834,-406.8470576938676,-203.42352857263106,-203.42352834681736,-203.42352831705972,1092.9303501803788,965.319299007732,132298.27797545787,131815.618438263,131408.7713785214,131408.77137846002,131408.77137801313,262614.1192278679,1.7104574056916333,233.09264216303708,10.992466554268146,0.007533445699990527,40.36950198882581,52.91818784821683,0.5698792291778216,966.7198595159368,0.0509466762959734,2739.9170860686786,22883.09328995916,2.266933701569537,11.437994205212425,0.052080326735939896,643.7454817198201,10209.139045137345,0.14822688982138954
6,8,0.02310129700083159,0.08111308307896872,3.288975565564677e-5,2.887055954961559e-5,Terminated,-0.18658240505457346,reverse,904.370445106908,904.3704451131842,904.3705394512845,1016.8635519168162,-112.49301125677474,-56.246505932545126,-56.24650382862323,-56.246503813166356,1073.11005781523,1808.7409845596155,132320.38780000404,131416.0173588265,131303.52435155396,131303.52435153295,131303.5243513931,262550.8021969762,1.6288705246252,234.98778277613252,10.985900424376183,0.014099575591962805,46.45793134531335,60.52117560613783,0.541950541380386,972.0036382136905,0.053478743067310416,2746.98831470601,22882.750210907678,2.3403998233790344,12.000743905379064,0.03786231419153854,405.94669930380303,10213.354624131016,0.14822688982138954
7,8,0.04328761281083059,0.08111308307896872,6.16293971811718e-5,2.887055954961559e-5,Terminated,0.38804000146952944,linear,1694.46481791494,1694.4648179208582,1694.4649276975758,1256.1180871281633,438.34684387604517,219.17339985920987,219.17344803569122,219.17344802754374,1036.9446874811608,3388.9297456167574,132366.97215271782,130672.50736130321,131110.854265666,131110.8542656679,131110.8542657324,262440.88193126733,1.4920775043830972,246.82234507744508,10.973591978245338,0.02640802172283154,58.225347565099774,75.16643474871518,0.4760357953591282,974.1921542089511,0.054678799377336815,2748.8056634636596,22882.027371200857,2.3731212164387743,12.267328425755395,0.035184277178039305,281.47298417692195,10215.154587242583,0.14822688982138954
8,8,0.08111308307896872,0.08111308307896872,0.00011548223819846235,2.887055954961559e-5,Terminated,0.6767001270280834,cycle,3174.5533368278875,3174.55333682936,3174.553364005734,1742.4062875558056,1432.1470832149469,716.0735965713064,716.073495407568,716.0734954619419,1026.33269053903,6349.106700834653,132589.4475979557,129414.89425634063,130847.0412452076,130847.0412452119,130847.04124526354,262410.15608699404,1.4546173205967505,310.2929040360209,10.950532320579034,0.04946767938912718,83.6395243300846,106.75698232734543,0.3867029433063938,972.3753163620321,0.054141155449510106,2741.3696286682966,22878.57547661061,2.3524269456128195,12.147583379454977,0.04342405877501196,225.8905883531586,10214.248109079794,0.14822688982138954
9,8,0.15199110829529336,0.08111308307896872,0.00021639262996719168,2.887055954961559e-5,Terminated,0.7887176121591316,cycle,5946.542521476834,5946.542521476645,5946.542518902289,2819.7807976667013,3126.7617195200323,1563.3810935909153,1563.3806237020112,1563.3806237121403,1256.3997033348837,11893.085040379096,133596.58473589175,127650.04223246114,130776.80348633573,130776.80348643234,130776.80348720505,263116.9880672214,2.6421493149410025,1117.7859870157042,10.907367146329312,0.09263285363887214,148.30843250579278,187.07920022374975,0.3189249078936467,952.248571321107,0.045354742399324806,2684.1589348274993,22862.953285448526,2.0948712682172332,10.194426468840334,0.06667979471176827,226.47512034242862,10196.921605801226,0.14822688982138954
10,8,0.2848035868435802,0.08111308307896872,0.0004054802802111039,2.887055954961559e-5,Terminated,0.8521219601637231,cycle,11136.668928068622,11136.668928069126,11136.66893512506,4810.135723397448,6326.5332239019035,3163.266947785863,3163.2662918163314,3163.2662919920094,1646.868771388358,22273.33786319206,135441.98583502317,124305.31697871276,130631.84958808674,130631.8495878732,130631.84958642698,264426.9661219031,27.147057176598654,17579.359129237535,10.837838907420332,0.16216109254795483,321.33804856790795,398.6333994680102,1.049245816968261,257.163609797246,0.06922069992284467,735.3640977296118,22834.347027843345,2.8204445759986094,15.499359162807746,0.11750449449194537,324.547514728458,7401.069629231024,0.14822688982138954
11,8,0.533669923120631,0.08111308307896872,0.000759796013685877,2.887055954961559e-5,Unstable,NaN,undetermined,-15645.746606993212,-17716.238051041822,-19084.440706590613,127.96053240808612,-2513.268264955807,-509.16229975550254,0.38890727093102273,37.04181067920622,143.02104442791799,-37150.27383859399,-1.5189226874084628e9,3331.694391837313,0.0395847025330096,-0.3008404996333197,-1175.45372214825,-1726.867701860192,1.0223319428897788,21656.22745447146,-0.45415387186859724,11.45415387183685,5.794311182760012,9.626332862462121,0.0034399872304766346,-0.19733596672264833,0.0007835208781315497,-0.5121912390254205,25002.80713097547,4.8064900567455406e-5,0.1731024562253686,-0.14791870670452645,-0.1754545216873668,-0.5498522532360796,0.14822688982138954
12,8,1.0,0.08111308307896872,0.001423719008264463,2.887055954961559e-5,Unstable,NaN,undetermined,-15640.612984121673,-17666.56381803846,-19015.14313158115,128.47632861811007,-2492.514106772925,-509.2143935480784,0.38941179382970736,37.050460798217784,143.15504461625358,-36783.91832035397,-1.3169583536241434e9,3324.486919311865,0.04026225753926172,-0.29689203982147905,-1175.3344052534562,-1726.8041371944921,1.0233733468511093,21666.16385504641,-0.30439926121927313,11.304399261187525,5.81668629813835,9.638315150326283,0.0034416272531768493,-0.20041121502337247,0.0007837038578268229,-0.520816166213298,25002.806230075614,4.811691343252862e-5,0.17314322113176775,-0.14750497842437188,-0.17836717329325721,-0.5505185434280684,0.14822688982138954
1,9,0.001,0.15199110829529336,1.4237190082644631e-6,5.409815749179792e-5,Terminated,-27.36837016640743,reverse,39.15309127518534,39.15309112070052,39.15101924498698,753.5232643745554,-714.3722407893002,-357.186121975301,-357.18611303711714,-357.18611309390263,1110.7093864535948,78.30411051997179,132301.94953334768,132262.7965545892,131548.42439184326,131548.4243920091,131548.42439345672,262739.66266355396,0.5213135646032103,138.62962607542278,10.99927484054259,0.0007251594990309286,33.46692671287852,44.24099073872195,0.27310438683716304,849.4403571060224,0.025428009584592303,2548.442265523155,22883.036317851256,1.5740049999657633,5.765672234418154,0.37177125062651356,4977.326152251657,10098.254320815213,0.14822688982138954
2,9,0.001873817422860385,0.15199110829529336,2.6677894829434595e-6,5.409815749179792e-5,Terminated,-15.653979982723861,reverse,73.36260507036799,73.36260520740915,73.36444481124997,838.9743843345351,-765.6099438357082,-382.80497210595945,-382.8049774856592,-382.80497741807756,1221.7793563223847,146.72704988201465,132554.14153398827,132480.7788502733,131715.1688466199,131715.1688464,131715.1688445498,263047.5327187686,0.6044168402550387,144.85305388408045,10.998779557931197,0.0012204421260464504,37.51034039356227,49.572910045368985,0.3170436656596248,892.5359397317388,0.031142061049045985,2621.87986968784,22879.12325670555,1.7218079450148738,7.035972926793856,0.2600080393451847,3475.858644648072,10145.155968870838,0.14822688982138954
3,9,0.003511191734215131,0.15199110829529336,4.998950413663146e-6,5.409815749179792e-5,Terminated,-8.63648156770701,reverse,137.46830560663557,137.4683056846393,137.46935533353013,928.9636458461464,-791.4942929946682,-395.7471473604361,-395.74714897359104,-395.74714892294475,1324.7107931222577,274.9376609407507,132794.03088503695,132656.56254397516,131865.06822160166,131865.0682214228,131865.06821998468,263334.3892939909,0.6901499270466551,148.96396358590837,10.997810355765132,0.002189644273012684,41.82403903435086,55.23315709591147,0.36288933874694446,924.6126272779757,0.03786718655411979,2671.8664612887455,22875.401504348454,1.9029635111208432,8.531007619095078,0.16641081342590686,2214.465631164618,10176.518992319014,0.14822688982138954
4,9,0.006579332246575682,0.15199110829529336,9.367120381137132e-6,5.409815749179792e-5,Terminated,-4.424631595289473,reverse,257.5876035338758,257.58760356779516,257.58806335273636,1017.4079222799851,-759.819859682518,-379.90993044847653,-379.90993028975674,-379.90993026155104,1397.3178526847605,515.1756668873339,132975.79905126555,132718.21143617018,131958.39156631456,131958.39156621334,131958.3915654323,263536.8732011666,0.7564104425634718,151.63401102124408,10.995958156794412,0.004041843244384183,46.11341063563037,60.798531863311425,0.39676318567074376,944.9140018528344,0.043980537137906124,2701.0820940991202,22872.581742214752,2.0742725101968027,9.89000408667679,0.10237839673718449,1342.9635792119118,10194.888777520082,0.14822688982138954
5,9,0.012328467394420659,0.15199110829529336,1.755227337220535e-5,5.409815749179792e-5,Terminated,-1.9721491774271127,reverse,482.6594971631965,482.6594971829032,482.6597701576553,1117.243941545193,-634.5841710331649,-317.2920859538154,-317.2920847005249,-317.2920846794118,1434.5360274709783,965.3192673220824,133095.49291164931,132612.83341161226,131978.24923814417,131978.24923807586,131978.249237572,263639.2063896708,0.792432180763245,154.27353217233627,10.99246227426411,0.007537725774656271,51.008243097479735,67.04375708891281,0.4095200312779441,956.6344550258981,0.04852348025017561,2716.8753591036993,22870.725064206872,2.2052183238950462,10.899855849822856,0.06442460674266409,809.1504909749389,10204.989708739056,0.14822688982138954
6,9,0.02310129700083159,0.15199110829529336,3.288975565564677e-5,5.409815749179792e-5,Terminated,-0.5953802208267926,reverse,904.3703826400669,904.3703826513515,904.3705486212137,1263.3332636425266,-358.962713218086,-179.4813571356383,-179.4813538529736,-179.48135383664874,1442.8146207655207,1808.7409312633336,133182.5731866268,132278.20280825655,131919.24010024828,131919.24010021015,131919.24009994644,263658.9988430034,0.8006239927515357,159.29444225614185,10.985896586632293,0.014103413406514602,58.287321050122664,76.20663600070796,0.39655960578084914,962.8500466840512,0.051378724238004575,2724.4523307113955,22869.37434841067,2.288224718524629,11.534485255613271,0.04528219977272616,505.36377206981126,10210.252350991275,0.14822688982138954
7,9,0.04328761281083059,0.15199110829529336,6.16293971811718e-5,5.409815749179792e-5,Terminated,0.1477608620751144,linear,1694.4647697096582,1694.4647697138034,1694.4648405838375,1527.54774267537,166.91710071680114,83.45854810890938,83.45855613264202,83.45855613921026,1444.089194581449,3388.9296102956287,133316.1670869187,131621.7023263269,131788.6194410837,131788.61944107653,131788.61944104536,263660.6974302243,0.8018818056975207,173.68503256758723,10.973586788741247,0.026413211297551076,71.87112118418983,93.21511618684573,0.35631140316036447,965.058959923522,0.052691629050873046,2725.188385622595,22867.30225695252,2.325109501535214,11.826210079397097,0.03983583334389642,343.79279982903535,10212.425915567615,0.14822688982138954
8,9,0.08111308307896872,0.15199110829529336,0.00011548223819846235,5.409815749179792e-5,Terminated,0.5245707307860964,cycle,3174.5531004128916,3174.553100413116,3174.5531114707946,2064.3679742684985,1110.1851363312662,555.0925139424694,555.0926211211028,555.0926210787393,1509.2754606100332,6349.106211884819,133715.17421329903,130540.62113235796,131650.8063814208,131650.80638142733,131650.80638146846,263856.7052768825,0.8695491192573952,227.7412645304161,10.950522352203134,0.04947764783567188,101.31717738403002,130.03719627932614,0.296885796128029,962.1506681948429,0.05209094603492888,2714.2143665624117,22861.114260167175,2.3048770872733395,11.692564207646194,0.046750484461034796,270.44992483549237,10211.410440469721,0.14822688982138954
9,9,0.15199110829529336,0.15199110829529336,0.00021639262996719168,5.409815749179792e-5,Terminated,0.6829218094468406,cycle,5946.540775429777,5946.540775429607,5946.540772984915,3239.1926166329254,2707.3481548313725,1353.674227104111,1353.6739257502763,1353.6739257698514,1885.5183891238555,11893.081548414651,135059.35845619117,129112.817688639,131820.16554299006,131820.16554304925,131820.16554353922,264994.00531367573,1.386955539016414,625.7819391925016,10.907329427187301,0.09267057285150572,175.9914804426332,223.28596175543336,0.2500756404800801,944.4610672367703,0.04620962782744414,2663.8358034345056,22840.27629705739,2.1357169282305493,10.38537822062154,0.06966152869514695,266.40571080976054,10199.984761949008,0.14822688982138954
10,9,0.2848035868435802,0.15199110829529336,0.0004054802802111039,5.409815749179792e-5,Terminated,0.7294456020719197,cycle,11136.507503055276,11136.507503056053,11136.50751392703,5720.856766954722,5415.650761867171,2707.825681791953,2707.825099321443,2707.825099436196,3013.031082510669,22273.015016981164,138635.55101686236,127499.04358540612,132914.6938095802,132914.69380938893,132914.69380803185,268537.21329909423,16.875554624209997,16534.633589881145,10.835999775465933,0.1640002245729631,412.15624553743464,515.8900449385899,0.6866613706578568,286.96120218699485,0.05885316090002346,821.5695616412781,22784.89930994919,2.532844119159005,13.196836884554086,0.1239818511388009,411.26115279549293,7792.335415047401,0.14822688982138954
11,9,0.533669923120631,0.15199110829529336,0.000759796013685877,5.409815749179792e-5,Unstable,NaN,undetermined,-16361.386755501393,-18503.895017194893,-19881.606867772138,440.23761378276185,-2444.53675173184,-417.80972810409224,1.175819460030787,39.368535424400754,348.6755964240182,-38655.838122610876,-2.151335255231557e9,3472.2178272690144,0.040669963139036744,-0.3627896152609444,-1268.6130229068217,-1730.695530120302,1.367364524164403,21030.712269130265,-0.4641182678899412,11.464118267928765,19.534352953049765,27.678060969785385,0.0035782543913028446,-0.20600992231535162,0.000832744550105094,-0.534776671162994,25002.779723731153,5.412060149126676e-5,0.183960712305247,-0.15448256549478553,-0.18526190332467377,-0.5507465779399311,0.14822688982138954
12,9,1.0,0.15199110829529336,0.001423719008264463,5.409815749179792e-5,Unstable,NaN,undetermined,-16415.470486472586,-18517.069904460284,-19874.156362859612,438.6886480851093,-2429.787589986314,-417.9146770577815,1.170964103738354,39.317577925149436,347.623664796219,-38428.754426052066,-2.1007183449837418e9,3476.2477528993154,0.0414614824139294,-0.3545185155723237,-1268.7480768002538,-1730.8818778777002,1.3627595755781723,20989.51522978055,-0.3137903487184681,11.313790348757355,19.463497603198505,27.570726375846743,0.0035700607972914316,-0.20997900071738018,0.0008316663823017409,-0.5457645464789331,25002.785983668193,5.403303221679593e-5,0.1837210036989864,-0.15459254223844682,-0.18803518034555045,-0.5515260853905256,0.14822688982138954
1,10,0.001,0.2848035868435802,1.4237190082644631e-6,0.00010137007005277597,Terminated,-30.791284424273186,reverse,39.15307653178991,39.153076378936156,39.151026396717604,842.8680721226482,-803.7170406674142,-401.8585199414917,-401.85851399006475,-401.85851402987186,1244.7265921074684,78.3041029283163,132617.95508042426,132578.80212120272,131775.08515804977,131775.08515819308,131775.08515944658,263148.3117977446,0.25796084950515513,97.46576180556596,10.999262183872236,0.0007378159803546655,37.54949335931093,49.66449808383517,0.21605787974333124,831.8945459312007,0.023943778941432497,2514.7191741481743,22878.133184324302,1.5398747682999245,5.435946377510877,0.4072902921337868,5453.279361795545,10080.4295847792,0.14822688982138954
2,10,0.001873817422860385,0.2848035868435802,2.6677894829434595e-6,0.00010137007005277597,Terminated,-17.865912075248954,reverse,73.3623782232483,73.36237839326108,73.3646601785926,947.153667811248,-873.7890141685508,-436.8945094400746,-436.89451345218305,-436.8945133932927,1384.048177190961,146.72703840230065,132935.66332850553,132862.30084923244,131988.5117606307,131988.51176039022,131988.51175835304,263540.12900923454,0.2950490681261149,101.6450381891857,10.998769344985156,0.001230654938184102,42.528992097803176,56.24412566396331,0.2478207879242036,877.8039100821434,0.029184321343736202,2594.1687267502307,22873.204345966453,1.6747557819064731,6.601033894810014,0.2912012509125586,3893.8444991420383,10132.761756082595,0.14822688982138954
3,10,0.003511191734215131,0.2848035868435802,4.998950413663146e-6,0.00010137007005277597,Terminated,-10.089545155256456,reverse,137.4683432437034,137.46834331498522,137.4693020826637,1062.1306985243584,-924.6613993632906,-462.3307013257606,-462.3307019600385,-462.3307019277584,1524.4613998193424,274.9376453268503,133262.15266786772,133124.68429174018,132200.0228652869,132200.02286514142,132200.0228639614,263937.715027739,0.3348185108147327,104.24504976809293,10.997802943787073,0.0021970561268145976,48.10997667750801,63.59310888407309,0.28181611806268775,912.7021847879555,0.03565419259616295,2648.872836545649,22868.14002555675,1.8478200692486024,8.03938396532125,0.19025741113837685,2534.0054436620303,10168.34030901106,0.14822688982138954
4,10,0.006579332246575682,0.2848035868435802,9.367120381137132e-6,0.00010137007005277597,Terminated,-5.352267753707505,reverse,257.5874436852879,257.5874437414034,257.5882033459729,1176.7056743325045,-919.1174728612564,-459.55873797714725,-459.5587374586747,-459.55873742609936,1636.2644122820025,515.175647032311,133534.44029995013,133276.85283683205,132357.735346421,132357.73534626933,132357.73534509086,264255.9119533458,0.3683173005937181,105.89750728170131,10.995953128369198,0.004046871544940328,53.76664402322476,70.97848147234863,0.307534671511416,935.1307986454916,0.04179560326939291,2680.7654210591554,22863.91702977098,2.018785138602721,9.404675523540162,0.11869227097912487,1561.5636247259788,10189.451912852675,0.14822688982138954
5,10,0.012328467394420659,0.2848035868435802,1.755227337220535e-5,0.00010137007005277597,Terminated,-2.5460237460719655,reverse,482.65936801015977,482.65936804677045,482.6598728106519,1301.9010106365333,-819.2411376202024,-409.62056960961945,-409.6205678925776,-409.6205678649413,1711.5215802281139,965.3192408227785,133742.14250600856,133259.48313139658,132440.2419875859,132440.24198746853,132440.24198659245,264470.8634044209,0.39184291575040286,107.75112734825642,10.992458694816703,0.007541305097470428,60.056592686302835,79.07502688975053,0.3173491675923149,948.0780145997089,0.04650308131295458,2697.463545859383,22860.696063303032,2.1540033795168387,10.451157472284278,0.07493500943497894,949.982794447182,10201.128270127942,0.14822688982138954
6,10,0.02310129700083159,0.2848035868435802,3.288975565564677e-5,0.00010137007005277597,Terminated,-0.9492829364653684,reverse,904.3703659962723,904.3703660068385,904.3705192212282,1476.7059887397284,-572.335467958168,-286.16773394437143,-286.1677320769807,-286.1677320659278,1762.8737226814737,1808.7408852191186,133929.2084386592,133024.83807490725,132452.50260984633,132452.50260981152,132452.50260956673,264618.83748541976,0.408374485450912,111.60728380158287,10.985893271093222,0.014106728820982954,69.03829759347012,90.48605489961406,0.30685118766710007,954.6276799400565,0.049470950694177805,2704.352040943601,22857.79537790429,2.2407031400366546,11.110885840132966,0.05204170543420431,595.9325854785837,10207.146090707785,0.14822688982138954
7,10,0.04328761281083059,0.2848035868435802,6.16293971811718e-5,0.00010137007005277597,Terminated,-0.08067574615315104,reverse,1694.4646786910535,1694.4646786988687,1694.4648066593554,1785.5995244731882,-91.13471256340523,-45.56735649050849,-45.56734942432208,-45.56734941326608,1831.1668809746136,3388.929485353643,134218.80484140923,132524.3401733543,132433.20547690388,132433.20547688432,132433.20547676602,264820.8435971495,0.43100174574683836,122.46965063517672,10.973581997274527,0.026418002639711016,85.52331989420782,111.3082029063258,0.2740644957555918,956.1329599578308,0.05071076720937672,2702.2429048093736,22853.305321748074,2.276985732419074,11.386463296115656,0.04450534701349992,406.3532082029873,10209.434530125434,0.14822688982138954
8,10,0.08111308307896872,0.2848035868435802,0.00011548223819846235,0.00010137007005277597,Terminated,0.360798035884443,linear,3174.552822808877,3174.5528228118783,3174.552883839356,2410.97122130317,763.5816706055776,381.7908218356907,381.79085904657074,381.79085904107546,2029.18039952802,6349.105706651134,134927.34005673358,131752.787250081,132516.36897328898,132516.36897328842,132516.36897330201,265414.5287684313,0.5009561604507696,161.55528536773133,10.950512051858524,0.04948794805570459,121.54712954913423,156.74503719321072,0.22555052350954552,950.9056320070086,0.04978747708247166,2684.4865971695463,22842.322320926036,2.2510725366894877,11.181302010560529,0.05057735090653336,321.71294641423293,10207.867911695099,0.14822688982138954
9,10,0.15199110829529336,0.2848035868435802,0.00021639262996719168,0.00010137007005277597,Terminated,0.553121815794545,cycle,5946.539304711833,5946.5393047113075,5946.539296418253,3753.7656258967954,2192.7736658719455,1096.386938911153,1096.3867209101904,1096.3867209325563,2657.3786867959925,11893.078601129897,136857.70292319937,130911.16362285751,133103.93706634577,133103.93706638485,133103.93706673928,267304.26107201306,0.7764991758859566,394.8168593801952,10.907297591694098,0.09270240822011835,213.49487935614383,272.482582131363,0.1893895561742374,930.077460918369,0.04445802489105021,2625.5890441117836,22812.4178063072,2.105634073801439,9.99715539785611,0.0737485344931846,321.1377047262524,10196.953325848057,0.14822688982138954
10,10,0.2848035868435802,0.2848035868435802,0.0004054802802111039,0.00010137007005277597,Terminated,0.5303571699238768,cycle,11136.262153527825,11136.262153529133,11136.262171693104,7198.798235364419,3937.463961786815,1968.7325590462517,1968.731435808067,1968.7314359101456,5230.06567425243,22272.52432521927,143814.19291797825,132677.9309277662,136615.39385741253,136615.3938571369,136615.393855049,275199.52027112077,7.187497838879733,14453.605755192903,10.833205584268171,0.16679441564597677,615.1984352371733,779.4676819343538,0.33765781964896346,351.2815855140077,0.0425092851618973,1009.1760294940685,22704.868612798873,2.1037228721185772,9.567075844270885,0.1392447391427692,615.5732664552339,8423.126073200794,0.14822688982138954
11,10,0.533669923120631,0.2848035868435802,0.000759796013685877,0.00010137007005277597,Unstable,NaN,undetermined,-17881.243664104026,-20161.27061770875,-21535.699904725207,1117.7520155739621,-2344.140483838776,-176.34461018705855,3.2598533837268895,45.51312853209551,737.6216372199764,-41797.865854037555,1.006657406539397e9,3756.0563691808475,0.04285143458194028,-0.5646048059396249,-1511.438016854858,-1737.4101695986103,1.5685748482763382,19736.830277323763,-0.48380799141142616,11.483807991325428,51.36662742880214,69.51501412812384,0.0038634327231256062,-0.22432359539799054,0.0009627417052751257,-0.5826037121908885,25002.601945819424,7.173718151432872e-5,0.21263954221191983,-0.16829064263096652,-0.20630474770595553,-0.5527469190872256,0.14822688982138954
12,10,1.0,0.2848035868435802,0.001423719008264463,0.00010137007005277597,Unstable,NaN,undetermined,-18006.160612210526,-20245.974435454675,-21594.445282656845,1108.6010225447278,-2335.8924768673633,-178.5309367824231,3.2273049418277275,45.30675238827062,732.918070822027,-41741.918854701995,-2.024193402140164e9,3771.3658627501986,0.043782049345062884,-0.5458965412931387,-1509.740665642619,-1737.6992566591798,1.5572441428765527,19636.65434673065,-0.33196962457157914,11.331969624485657,50.911074065944426,68.90519897776007,0.003838055837725152,-0.22949477151938522,0.0009583751299572571,-0.5968108160073932,25002.618639314678,7.118505085092581e-5,0.2116706586800792,-0.16899625891233383,-0.2080845451789438,-0.5537061381416835,0.14822688982138954
1,11,0.001,0.533669923120631,1.4237190082644631e-6,0.00018994900342146924,Terminated,-33.162241507279525,reverse,39.15362924495243,39.15362900928837,39.15046836257359,904.767319112639,-865.6168422538831,-432.8084190087964,-432.8084119274277,-432.8084119762827,1337.5757381525475,78.30409760723873,132836.8534608237,132797.70001950263,131932.08329814443,131932.08329834533,131932.08330010512,263431.3581794991,0.13334515416745207,73.63659800718058,10.999253312688023,0.0007466873930765976,40.43405424630289,53.49845953586319,0.1840706634101079,819.5113644086642,0.02302890517280666,2490.5857760293034,22874.737178148374,1.5191826165673405,5.2327196242544485,0.43146275663412387,5777.188997904432,10067.276265121514,0.14822688982138954
2,11,0.001873817422860385,0.533669923120631,2.6677894829434595e-6,0.00018994900342146924,Terminated,-19.38452737805542,reverse,73.36229599628207,73.36229617795854,73.36473434762112,1021.4253940057547,-948.0606674206374,-474.0303372771262,-474.0303405065414,-474.0303404566025,1495.4557312532174,146.7270303443733,133197.63891707954,133124.27651006443,132176.21576200152,132176.2157617656,132176.21575975907,263878.40118418814,0.15129196957334481,76.72432875061945,10.998762176249198,0.001237823735180921,46.050952913598884,60.92880268575191,0.20945068604243153,867.3997724843529,0.0279460431379539,2574.413462132951,22869.140667008694,1.6454441020066293,6.325945918108028,0.3126697873812317,4181.520690554451,10123.634313101304,0.14822688982138954
