i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM
3,7,0.003511191734215131,0.04328761281083059,4.998950413663146e-6,1.540734929529295e-5,Terminated,-5.472695997865466,reverse,137.46869811030547,137.46869813501652,137.46903097343485,639.0184004965403,-501.5493715020171,-250.77469646926627,-250.77467762795715,-250.77467652554196,889.7930920903501,274.9377290839674,89622.4215724212,89484.9528586994,88983.40349696038,88983.40349243784,88983.40347594782,177716.0322707394,25.683331376835252,607.7119822528053,10.997842703711536,0.002157296362383295,38.47502510360695,50.55061451977888,4.81358640570282,1425.014354477027,0.2714609739843351,4042.477020650313,23551.823191989595,10.754118372262417,60.41308266371217,0.1566112355333596,2083.153130636303,10275.036530022806
4,7,0.006579332246575682,0.04328761281083059,9.367120381137132e-6,1.540734929529295e-5,Terminated,-2.4923488198651658,reverse,257.587792226399,257.5877922431898,257.5880201273921,685.586952458253,-427.9989336478832,-213.99947367227227,-213.99946171327588,-213.99946067495813,899.586422193538,515.1758123541891,89663.37040292866,89405.78260583444,88977.78368047453,88977.78367230625,88977.7836543654,177741.56785187242,36.19640119665535,543.1744191964759,10.995994997425152,0.0040050026487193306,44.98821333956219,58.95974955316283,7.6964646658890645,1440.3564007087318,0.498085022797599,4073.0697897147097,23551.175209486195,29.10761269885817,110.78377313464422,0.10129756683066055,1328.4808273356643,10283.656607658879
5,7,0.012328467394420659,0.04328761281083059,1.755227337220535e-5,1.540734929529295e-5,Terminated,-0.8703158053830352,reverse,482.6596830976622,482.65968312099756,482.6600068767618,762.704025305635,-280.04401939746265,-140.02201458919066,-140.02200614686907,-140.022004530003,902.7260339187247,965.3196899759508,89707.32590753917,89224.66622571662,88944.62221382785,88944.62219552472,88944.62216633456,177749.22234551792,41.574021427168475,492.37466666493447,10.992519365363218,0.007480634710622642,50.909194910209244,66.50464725186697,9.820627033462062,1447.6499242178274,0.7103139785005552,4085.2652317984225,23550.479662433285,54.60781246894348,157.95489732254183,0.06499973058966853,816.8567407718189,10287.459893460846
6,7,0.02310129700083159,0.04328761281083059,3.288975565564677e-5,1.540734929529295e-5,Terminated,0.0022123772618883966,linear,904.3710776078602,904.3710776200373,904.3712574804637,903.0372694912204,1.3339890382982051,0.6669976995647567,0.6669925900202669,0.6669935668480884,902.3702675994512,1808.742335090629,89776.34979808234,88871.97873034014,88873.31271915641,88873.312707912,88873.3126929805,177747.2923975413,40.887601144243874,446.1354309259054,10.9859976738783,0.01400232619555696,57.48074387776173,74.72336831992355,10.70158197450618,1450.9050665220057,0.8631794720694191,4088.627672937076,23549.387464466712,78.01167936015216,191.93152111297445,0.04517891626921294,503.9798260484367,10289.25323661837
7,7,0.04328761281083059,0.04328761281083059,6.16293971811718e-5,1.540734929529295e-5,Terminated,0.46986156444306887,linear,1694.4671389428177,1694.4671389535988,1694.4673251721229,1163.690568996839,530.7767636071084,265.38840345888946,265.3883695347172,265.3883708362674,898.3021581417744,3388.9344641207085,89898.29135340033,88203.82425490564,88734.60100905705,88734.60100362527,88734.6009972173,177734.5904029825,34.36835201207859,389.86154424162663,10.973772933576251,0.026227066497619807,67.7924459816023,87.45608071134617,10.311657664448534,1451.7286491942664,0.964720316421652,4086.2257138229015,23547.45801023423,95.89328880101144,214.50035277757044,0.03870181066796333,328.59932237037975,10290.19757366447
8,7,0.08111308307896872,0.04328761281083059,0.00011548223819846235,1.540734929529295e-5,Terminated,0.7207956631070737,cycle,3174.5616460879287,3174.5616460835727,3174.5615520259125,1649.0880622471318,1525.4734733272035,762.7366928830573,762.7367593035419,762.7367571568045,886.3513793216969,6349.123198108922,90116.91522828175,86942.35360601069,88467.8271307797,88467.82714116787,88467.82715291469,177698.39098916246,23.271320195968496,313.7248278219702,10.950868665524313,0.049131334549561964,88.50422033856938,112.89983781375025,8.644934714709526,1450.3778132232874,1.0297822477679526,4077.580304409933,23543.999044510405,108.29831609857686,228.96100106937863,0.044524322880549964,240.62830215529152,10290.731980621576
9,7,0.15199110829529336,0.04328761281083059,0.00021639262996719168,1.540734929529295e-5,Terminated,0.8566039821314875,cycle,5946.570472990626,5946.570472990706,5946.570473439531,2550.666515359731,3395.903958824706,1697.9519870392955,1697.9519727997995,1697.9519739593702,852.7145258013326,11893.140946430021,90500.32131056348,84553.75070532641,87949.65460493296,87949.65457209855,87949.65453529314,177597.26109312792,11.888990471727114,225.49308641410337,10.907971059074868,0.09202894099900616,135.80303675631157,170.64201591247752,5.986054190315335,1445.8665168193909,1.0491794999334711,4059.510527472396,23537.93381290883,112.03213359277737,233.2716244349815,0.06549400754956089,210.592315817215,10290.896262473972
10,7,0.2848035868435802,0.04328761281083059,0.0004054802802111039,1.540734929529295e-5,Terminated,0.9306619953303003,cycle,11135.775938752367,11135.775938752246,11135.775935938445,4226.680300228005,6909.095633408877,3454.547815556795,3454.547814985731,3454.5478155020674,772.1324840419413,22271.551874690547,91177.21143002706,80041.43537382055,86950.53096221267,86950.53093515764,86950.5309022082,177355.60965226876,5.0697600157190985,157.41714246519066,10.827671962098554,0.17232803797530064,254.30135274571487,313.04226541024576,3.2483109146620976,1435.175287666707,0.9639806388987977,4024.3261041254877,23527.228479179295,95.34546932585441,214.33357468850224,0.11067025011011668,233.17549276446155,10290.254225435614
11,7,0.533669923120631,0.04328761281083059,0.000759796013685877,1.540734929529295e-5,Terminated,0.9669720071378151,cycle,20841.361364089706,20841.361364078857,20841.36114418061,7406.019086960322,13435.34181262793,6717.670752429927,6717.6707684893745,6717.670768625392,688.3483343713712,41682.722508259205,92600.38828760633,71759.02645539817,85194.36782493253,85194.36780901845,85194.367773823,177106.40633497052,2.915744172398184,222.79042145289785,10.677530050350832,0.32246994972302756,647.8569062495573,773.1902471086883,1.20502052582022,1404.827328019838,0.5198330789518036,3936.31766269576,23504.731172863027,30.943202604849304,115.61339789176725,0.20516496606582796,407.35486780456887,10284.32854679619
12,7,1.0,0.04328761281083059,0.001423719008264463,1.540734929529295e-5,Unstable,NaN,undetermined,-19867.755333442066,-22238.558744676324,-23518.64665392418,-31.654411709316935,-2759.4629916439435,-496.5970851525075,0.021929649213810822,33.242362061607274,14.187278708227218,-45511.97141891886,-9.577512316684204e8,4109.621422027143,0.04635512677152759,-0.017303625928096693,-1201.6357691467713,-1736.8933814615534,0.17721260935792352,18382.532910634636,-0.3515375027843213,11.351537502858243,-1.2520134447346831,0.530580525332437,0.0027581473341346855,-0.2521813186044289,0.0007031370729260541,-0.656279087212568,25003.18845170854,4.029724646900706e-5,0.15521686525714185,-0.18558909424295975,-0.21526142459390676,-0.5565458888528991
1,8,0.001,0.08111308307896872,1.4237190082644631e-6,2.887055954961559e-5,Terminated,-30.05096667863246,reverse,39.15291543990963,39.152915312772976,39.15121036736668,823.5409774823182,-784.3897619873668,-392.19489420350845,-392.1948609701404,-392.1948612376477,1215.7358726959483,78.30412580712527,90380.85712604415,90341.70441248427,89557.31477528668,89557.31477571685,89557.31478017618,178722.4346619759,2.3559648991043103,358.75113328922174,10.999300327082906,0.0006996728171792309,37.51283126493256,49.59609939027234,0.658690371541255,1265.5804684076447,0.043802533629688875,3673.51527779411,23539.823542976028,1.428572886355373,9.812983382119667,0.43802478224302155,5865.11986154199,10174.456157251285
2,8,0.001873817422860385,0.08111308307896872,2.6677894829434595e-6,2.887055954961559e-5,Terminated,-17.765868452994177,reverse,73.36303683998794,73.36303691455306,73.3640376247704,942.268747853844,-868.9047139910815,-434.45235224077504,-434.45236675261344,-434.45236636020854,1376.7210986513792,146.72707446495454,90754.41252334416,90681.04939943673,89812.14462773169,89812.14462687752,89812.14461987147,179189.83689408412,3.8738259223483,386.7566356828443,10.998801428236455,0.001198571635762088,43.804843524332135,57.90546916339655,1.0686626381547522,1341.334378214461,0.07652609868331146,3849.649696978606,23533.914850456164,2.222057898291338,17.086539615977884,0.311633274725236,4167.631444151972,10232.335919466283
3,8,0.003511191734215131,0.08111308307896872,4.998950413663146e-6,2.887055954961559e-5,Terminated,-10.120618626162566,reverse,137.46861852208963,137.4686185569562,137.46908748262052,1064.9804154961462,-927.5113304088097,-463.7556663427664,-463.7556672487058,-463.7556666131653,1528.7360796495861,274.93770600494435,91113.50930907733,90976.04066625924,90048.52932041603,90048.52931802325,90048.52930563959,179633.30295662486,7.513485717367435,394.62664540834675,10.997831747955301,0.002168251915789705,51.315992352900714,67.7859344576553,2.1133006857626233,1388.4459976595388,0.16737485655374398,3952.4527516898297,23528.23581635668,5.400619131743278,37.27933942035346,0.20683982458362454,2756.2065592879753,10265.248050721868
4,8,0.006579332246575682,0.08111308307896872,9.367120381137132e-6,2.887055954961559e-5,Terminated,-5.272245671199226,reverse,257.5876661399241,257.58766617327024,257.5881172941572,1162.964788212745,-905.3766730231781,-452.6883396442716,-452.6883361848678,-452.68833492677106,1615.6531239004505,515.1757834346695,91332.9872047324,91075.39952735399,90170.02284935632,90170.0228399241,90170.0228129631,179887.35731187198,13.860173585287395,378.5544903571835,10.995987673308091,0.004012326562954478,58.90632850810762,77.67785786840201,4.145481898906067,1411.1462775545983,0.36520603227690424,3996.4850645977103,23524.765286698916,17.329885424835133,81.2506038071632,0.13143754891150894,1732.345724601242,10279.713203315334
5,8,0.012328467394420659,0.08111308307896872,1.755227337220535e-5,2.887055954961559e-5,Terminated,-2.4086965033378376,reverse,482.6596997623761,482.65969978027215,482.65994605229986,1257.7136037173216,-775.0536581844761,-387.52682977963735,-387.5268291405812,-387.5268282625047,1645.2404308821017,965.3196458155645,91438.09117603282,90955.43147585054,90180.37781682992,90180.37780626495,90180.37778641023,179973.22876192693,18.91402517937336,353.87691946704143,10.992513400253669,0.007486599617385757,65.89602956212627,86.64514232221737,6.108511467179132,1421.6252238726267,0.5917055603695137,4013.5783001576265,23523.103437654863,39.5103570404629,131.5937663253736,0.0826129183572772,1052.861545017942,10285.635741857064
6,8,0.02310129700083159,0.08111308307896872,3.288975565564677e-5,2.887055954961559e-5,Terminated,-0.8250068516680518,reverse,904.3710071275204,904.3710071432517,904.3712345182411,1401.7792719859426,-497.40803618168536,-248.70401520781917,-248.7040194323486,-248.70401854872176,1650.4832844576613,1808.7422416480485,91519.98857659816,90615.61757852731,90118.20954248615,90118.20952985587,90118.20951105552,179987.7150247504,20.191048786019067,325.2347781139735,10.9859909451799,0.014009054691146713,73.90885363926776,96.73882175552741,7.126941267643094,1426.3060953472495,0.7634750565066027,4018.927719529792,23521.808574698454,62.46892675008898,169.77221430202104,0.05561632123450008,643.8278362421089,10288.171870981407
7,8,0.04328761281083059,0.08111308307896872,6.16293971811718e-5,2.887055954961559e-5,Terminated,0.03226786454548771,linear,1694.4670114941168,1694.4670115051467,1694.4671932238568,1658.0158607451879,36.45133812889197,18.225678649066353,18.225666547648316,18.225667268125147,1639.7901794904271,3388.934204722661,91626.43245258654,89931.96547395084,89968.41681855218,89968.41681122361,89968.4168016698,179955.0592907793,17.739774318636844,287.7965788226323,10.973762985478333,0.026237014392713615,86.47995324409872,112.37256809390372,7.082957902153075,1427.9323132441677,0.8724868423653285,4018.0217396204876,23520.12568569236,79.7958581184726,194.00163566627435,0.04515375114463203,415.0400227025573,10289.368017341994
8,8,0.08111308307896872,0.08111308307896872,0.00011548223819846235,2.887055954961559e-5,Terminated,0.49424236016153894,linear,3174.5611460808354,3174.561146085142,3174.5612424618876,2128.5594504898904,1046.001802166615,523.0009008722047,523.0009140468977,523.0009124356778,1605.5585527647233,6349.122388548125,91793.12131366332,88618.56042498982,89664.56234275036,89664.56239010021,89664.56244937266,179852.1257422398,12.675634747002523,238.00951017502825,10.950852159828088,0.049147840042967086,110.64366116920252,142.18731016050288,6.078950783473479,1427.3398662169836,0.9327512273189104,4011.7044999560694,23517.49048452462,90.25561295708096,207.39595565782594,0.04873985695844001,297.09776630527625,10289.941426577918
9,8,0.15199110829529336,0.08111308307896872,0.00021639262996719168,2.887055954961559e-5,Terminated,0.7439851632192637,cycle,5946.569200541502,5946.569200541427,5946.569198742702,2997.1296962484535,2949.4395018121627,1474.719752319234,1474.71974863512,1474.7197490277267,1522.4099432819867,11893.138399284067,92061.15887899604,86114.58961841754,89064.02909463702,89064.02908104268,89064.02906421189,179602.7778970915,7.256216145265189,182.1042907287295,10.907943542761538,0.09205645710949532,162.46547480380775,205.50355418475021,4.389909760733029,1424.1656509100337,0.9424571095433515,3998.2417502269755,23513.253471448006,91.87820230410286,209.5524485338845,0.06838608338633832,249.32218081876596,10290.044580110027
10,8,0.2848035868435802,0.08111308307896872,0.0004054802802111039,2.887055954961559e-5,Terminated,0.877449946714648,cycle,11135.772101080045,11135.772101079772,11135.772094622267,4621.717003358911,6514.055085903957,3257.027538722767,3257.027540485052,3257.0275407639033,1364.6894643608955,22271.54419570187,92558.3388040004,81422.56661708381,87936.62166756553,87936.62165097063,87936.6216282883,179130.27081758765,3.713259826803881,141.06490114687924,10.827628286235068,0.17237171363592182,288.3579085479038,356.72421087624446,2.5208598667003748,1415.6036719453987,0.8517159938552247,3969.9000706307124,23505.395673996838,75.92521670776257,189.38239153360487,0.1129464021189089,263.6408501821213,10289.221097577367
11,8,0.533669923120631,0.08111308307896872,0.000759796013685877,2.887055954961559e-5,Terminated,0.9395671403577783,cycle,20841.351970888536,20841.351970884596,20841.351942566584,7786.785609013134,13054.5662765526,6527.283110979643,6527.283092125192,6527.283091780886,1259.5024984108466,41682.703913458725,93932.37931111903,73091.0275025731,86145.59374519043,86145.59375590728,86145.59378581346,178818.47065317217,2.6645471108886394,296.6522840086009,10.677475030925299,0.3225249689457528,720.9906753122834,863.5874140343616,0.9562469876186319,1382.5226905912036,0.3822949860535316,3875.273802471116,23483.688699748647,18.373490087105612,85.044681297489,0.20925475883970127,462.0397314438139,10280.51428863423
12,8,1.0,0.08111308307896872,0.001423719008264463,2.887055954961559e-5,Unstable,NaN,undetermined,-20312.167013183316,-22707.627479187493,-23966.330091361022,35.49901281365443,-2740.2823369644566,-483.7344323955536,0.17316025859303533,33.24780819046783,76.37346535649121,-46391.94019818471,1.3178341928941052e9,4180.749656038887,0.046923267179988716,0.004752293949241768,-1215.0079218596893,-1737.2958597923518,0.5244629148903495,18045.894936137272,-0.3559438284156625,11.355943828286629,1.6896888475348955,4.3991083963617506,0.0027633972340800348,-0.25755002751310807,0.0007032522440268725,-0.6704360757048162,25003.24633021875,4.0466232114089236e-5,0.15523093191278964,-0.18949435394685152,-0.21949447406186515,-0.5572246628598364
1,9,0.001,0.15199110829529336,1.4237190082644631e-6,5.409815749179792e-5,Terminated,-36.77464244412857,reverse,39.1529711190004,39.15297098270686,39.15114318575191,999.0433717508205,-959.892220267904,-479.946112624892,-479.9460965942714,-479.94609672319683,1478.9894846455325,78.30411430458729,90998.22501413216,90959.07227930875,89999.18018420994,89999.18018450074,89999.18018769419,179518.41425971576,0.8383171557572964,213.82122214996554,10.999281150193259,0.0007188497935629401,45.25863986340234,59.90655829481161,0.3981830943520228,1209.4819721169408,0.0350820090049977,3538.0293110361126,23530.05890851097,1.255781089211841,7.875097999950035,0.5090090714300737,6816.305436709179,10135.373129871175
2,9,0.001873817422860385,0.15199110829529336,2.6677894829434595e-6,5.409815749179792e-5,Terminated,-22.881769548826355,reverse,73.36269992111633,73.36270004448524,73.36435570825216,1192.4755086924376,-1119.1111631410886,-559.5555847547797,-559.5555919379541,-559.5555917129293,1752.0310929958016,146.72705562967977,91633.27750300385,91559.91464948493,90440.80339845292,90440.80339778351,90440.80339148863,180322.05120426486,1.1735428529735077,225.56212622287302,10.998784671355994,0.0012153286561608966,54.89949658526396,72.69725315983499,0.5600859954734393,1289.9025017023703,0.054940773759198834,3727.179129183789,23520.017467491576,1.690715697305631,12.289417575968844,0.3827948215562093,5121.188895633084,10204.147692534752
3,9,0.003511191734215131,0.15199110829529336,4.998950413663146e-6,5.409815749179792e-5,Terminated,-14.161739556989529,reverse,137.46852340473907,137.4685234516128,137.46915369863922,1435.331012737605,-1297.8618647715628,-648.9309368175823,-648.9309356230123,-648.9309354082782,2084.261949146573,274.93767710366177,92411.6599678083,92274.19140966922,90976.32952151641,90976.32952056146,90976.32951378505,181303.72809728637,1.7947608211310944,227.96954442439295,10.997818028368602,0.002181971643477377,67.50710700518813,89.42062029679221,0.8775147777998291,1343.4764994616503,0.09906982254490315,3844.7739490976523,23507.7137075242,2.9024079270619105,22.098299184650173,0.26935355821468404,3593.8785610765995,10247.458084900929
4,9,0.006579332246575682,0.15199110829529336,9.367120381137132e-6,5.409815749179792e-5,Terminated,-8.438394060732199,reverse,257.5876084950684,257.5876085336149,257.58812922207545,1706.6716072403851,-1449.0834838267253,-724.5417477201091,-724.5417439110173,-724.5417434541566,2431.213354138065,515.1757377177136,93235.82164752942,92978.23402981741,91529.15053537424,91529.15053181915,91529.1505158123,182333.75929938664,2.984806673991021,220.15900559495336,10.99597609511912,0.004023904892574802,82.4019416305483,109.13727595436433,1.531868454944976,1369.5023599546134,0.20194954085352537,3892.968934583145,23494.691138520462,7.049906770385992,44.9655366695849,0.18224461722361285,2413.142111458617,10269.704550924243
5,9,0.012328467394420659,0.15199110829529336,1.755227337220535e-5,5.409815749179792e-5,Terminated,-4.529401363008525,reverse,482.6596095180303,482.6596095437319,482.6599608344078,1940.0991198543081,-1457.4391617904655,-728.7195837835094,-728.7195817921108,-728.7195812708185,2668.818702738159,965.3195703533878,93824.65581447967,93341.99620649614,91884.55704150176,91884.55703447635,91884.55701500791,183040.39446509516,4.625465379919093,208.55239638918147,10.992503206970632,0.00749679304106178,96.03610145147888,127.01915514948817,2.516748423415006,1381.475402588168,0.37625727224464595,3908.3579581215163,23485.390008562175,18.330515649827934,83.70871033624671,0.11816077717663874,1529.1788259977566,10280.221834336919
6,9,0.02310129700083159,0.15199110829529336,3.288975565564677e-5,5.409815749179792e-5,Terminated,-2.059762817102021,reverse,904.3708014530157,904.3708014874501,904.3712885955608,2146.2305307698284,-1241.8592425086492,-620.9296218831867,-620.9296214167367,-620.9296205326216,2767.160151158692,1808.742090052122,94122.96036774266,93218.5895836628,91976.73034457446,91976.73032765808,91976.73029416444,183332.53099888563,5.781027645674856,195.91529407890542,10.985980028943603,0.014019971068106837,108.38091747971848,142.85635062445934,3.351453242682563,1387.6454992589806,0.5546192120734881,3913.469939816774,23480.679001793436,35.45867776909611,123.35276325857892,0.07764479212872745,938.9814591133326,10284.993911376467
7,9,0.04328761281083059,0.15199110829529336,6.16293971811718e-5,5.409815749179792e-5,Terminated,-0.6353767532774687,reverse,1694.4667928041226,1694.466792818306,1694.467013830412,2412.216743269322,-717.74972544831,-358.8748595506934,-358.87486105441104,-358.8748606711047,2771.0916021524913,3388.933806638814,94263.25164358255,92568.78488001769,91851.03516726935,91851.03515943474,91851.03514658727,183343.1954460424,5.837143145558837,180.04251565391874,10.97374771871933,0.026252281292411122,124.24861104275739,162.7367947394671,3.66913963814142,1390.8048767532746,0.6818125629286074,3914.586191837096,23478.463660779555,51.14074146480002,151.62348590741092,0.058288020960039606,591.0080831411784,10287.137324480262
8,9,0.08111308307896872,0.15199110829529336,0.00011548223819846235,5.409815749179792e-5,Terminated,0.15098923629888467,linear,3174.560484225832,3174.5604842368575,3174.5607003404007,2855.0109286616694,319.5497903214162,159.77490751604665,159.77490618675884,159.77490607854622,2695.236021127956,6349.121184575718,94332.85240286635,91158.29207085285,91477.84193620394,91477.8419472215,91477.84196423303,183115.45881915357,4.895242353045782,159.16347642115977,10.950827612776395,0.04917238723535377,151.7746695961554,196.70574401322853,3.424219382981082,1392.218059822377,0.7530016905515505,3913.275378923482,23477.36464853439,61.14282817405144,167.44601051733122,0.056641822932829704,402.9490406445796,10288.089844989252
9,9,0.15199110829529336,0.15199110829529336,0.00021639262996719168,5.409815749179792e-5,Terminated,0.5755758060485489,cycle,5946.567358627233,5946.567358625373,5946.567315627168,3664.767132709156,2281.800167352517,1140.90007415724,1140.900073389955,1140.9000739590658,2523.8670579633736,11893.13467425183,94395.29297296483,88448.72544090006,90730.5255263647,90730.52549867897,90730.52545716593,182601.9510292468,3.49597465039315,135.55119514624698,10.907903302209483,0.0920966978022918,208.2307498064467,265.52257613375156,2.7053487148237796,1391.8359275568903,0.7683213199920313,3908.0039005334534,23476.378724112725,63.299477116607974,170.8501303013913,0.07340978422995866,316.59812619873134,10288.290828524663
10,9,0.2848035868435802,0.15199110829529336,0.0004054802802111039,5.409815749179792e-5,Terminated,0.7952239557865909,cycle,11135.766363049432,11135.766363047673,11135.766322450114,5232.147537907972,5903.618752893644,2951.8093525267577,2951.8093608237036,2951.8093611757627,2280.338185110004,22271.53268549702,94692.62961670123,83556.8630605433,89460.48171340274,89460.48168885207,89460.48164725321,181872.77268809872,2.3619644368016277,123.5925755329726,10.827562820131888,0.17243717987985077,347.3410179381406,432.5921377447387,1.6712776608237978,1385.4409924406261,0.6758510206176104,3886.4674949228483,23471.68423744989,49.98986159464661,150.29558710647342,0.11696765144545736,317.46349975368463,10287.106283011186
11,9,0.533669923120631,0.15199110829529336,0.000759796013685877,5.409815749179792e-5,Terminated,0.8566966339986769,cycle,20844.91783784624,20844.91783785975,20844.91803464335,8939.737626825881,11905.180565162778,5952.590732796911,5952.590025223899,5952.590025432092,2987.1468901843887,41689.83587249105,97994.13046405485,77149.21265093454,89054.39270915315,89054.39270875823,89054.39270641249,184061.37614774416,16.265724780702286,15947.652006693586,10.698615568342625,0.30138443166911066,1024.8154141650557,1239.8729406200232,1.0207860393551493,274.13700397266473,0.13121315228218777,784.2133819973768,23419.601857798232,3.9354014784789912,29.240902876628404,0.23679371803734334,829.8568544405027,7399.245126541179
12,9,1.0,0.15199110829529336,0.001423719008264463,5.409815749179792e-5,Unstable,NaN,undetermined,-14389.942882133075,-16284.374728905499,-17615.6716516993,424.7644467017917,-2319.9075598240606,-439.0554794742481,1.0767300905158572,39.553835175309665,348.2615130945982,-34096.93623932326,-2.5445616497000003e9,3064.488839538558,0.03822324761219724,-0.4296174878396718,-1236.1036900456909,-1719.633686360842,1.364930140530276,22738.177456502926,-0.288502488710049,11.288502488721845,18.84473607400909,26.651934300743488,0.0036695559101430557,-0.18487003210949127,0.0008366660403620611,-0.4804227834982564,25002.58165363471,5.41841384095748e-5,0.18486017745976313,-0.13598445503820977,-0.16835250186925924,-0.5490652200240344
1,10,0.001,0.2848035868435802,1.4237190082644631e-6,0.00010137007005277597,Terminated,-40.99808189149607,reverse,39.1530262048913,39.153026059793596,39.15108028714245,1109.2850320216733,-1070.1339413106512,-535.0669687318317,-535.0669586849795,-535.0669587683066,1644.3520008529163,78.30410649185862,91386.0160810117,91346.86332270793,90276.7295156287,90276.72951586392,90276.72951851132,180018.39206573938,0.371287886842854,143.30546162225187,10.99926812494217,0.0007318750099826708,50.435795507230225,66.80103209220236,0.2925730196398548,1171.251592628476,0.031001229463620092,3444.711810277304,23523.926811526133,1.1799263159541227,6.968323090915629,0.553430238130196,7411.546627663101,10106.087255605376
2,10,0.001873817422860385,0.2848035868435802,2.6677894829434595e-6,0.00010137007005277597,Terminated,-25.922689327022365,reverse,73.36264230970542,73.36264244073531,73.36440079753629,1341.2012088479762,-1267.8368213925648,-633.9184184103764,-633.9184208044439,-633.918420674456,1975.1196271136655,146.72704310756518,92155.91002875933,92082.54721485222,90814.7102987963,90814.71029830718,90814.71029343251,180995.5021731796,0.48132161231309123,149.38720048806363,10.998773531028716,0.001226468904233693,62.09234970119503,82.29243685940115,0.38505163303887,1255.3669309485676,0.046030116274658514,3644.3195298154224,23511.75581623538,1.4954186400053362,10.309210604272248,0.4273824378969598,5718.658378391437,10183.041593493032
3,10,0.003511191734215131,0.2848035868435802,4.998950413663146e-6,0.00010137007005277597,Terminated,-16.487937498883806,reverse,137.46845465188937,137.46845470755852,137.46920297736605,1648.5162222140386,-1511.0470278139628,-755.5235209182979,-755.5235183882394,-755.5235182788825,2404.0397430203843,274.9376576295731,93159.54029637975,93022.07179838228,91511.02474058735,91511.02473998464,91511.02473513263,182266.52595406695,0.6538579883011285,148.69670388757467,10.997808783934959,0.002191216005551994,78.21324302173534,103.73235949412977,0.5415388352172428,1312.4011886434018,0.07623056886894944,3770.4517156077322,23495.896251375452,2.2483749087575693,17.022380711825292,0.31015475723982044,4140.606777822632,10232.833272708851
4,10,0.006579332246575682,0.2848035868435802,9.367120381137132e-6,0.00010137007005277597,Terminated,-10.280927461718573,reverse,257.587604261693,257.5876042985322,257.5881017612093,2023.080744732592,-1765.4926517545425,-882.7463341293034,-882.7463294417792,-882.7463292824701,2905.8270787140286,515.1757060234221,94344.00844037373,94086.42082948235,92320.92816467339,92320.9281632338,92320.92815486634,183759.10998377102,0.9150522689087024,141.17306227803664,10.995968068294685,0.004031931645692796,98.98447797248818,131.35367951524063,0.80259092875239,1340.0294937010133,0.1365543297689891,3821.3071381718555,23477.188494266025,4.23174399068836,30.431094632169888,0.21803736624155526,2892.752032070353,10259.946520379233
5,10,0.012328467394420659,0.2848035868435802,1.755227337220535e-5,0.00010137007005277597,Terminated,-6.021825817628868,reverse,482.65944678246683,482.6594468276246,482.66006297933836,2420.3203856820696,-1937.660334756916,-968.8301791410358,-968.8301719545341,-968.8301716199094,3389.1505645395923,965.3195097633267,95504.9132322898,95022.2537977424,93084.59345394067,93084.59344877921,93084.59342859959,185200.35669781247,1.2587410684076976,130.38958604527303,10.992495022594433,0.007504977345865762,122.48734180999467,162.50571620161236,1.1840838116092993,1349.132969887712,0.24183209211906198,3826.7075498641216,23458.862815583238,9.229016865400245,53.831622796295555,0.1494951444652957,1949.0381777597115,10273.343124532792
6,10,0.02310129700083159,0.2848035868435802,3.288975565564677e-5,0.00010137007005277597,Terminated,-3.1098388668590147,reverse,904.3708016257975,904.3708016508872,904.3711532910885,2779.3358930014197,-1874.9647447477132,-937.4823777656715,-937.4823739937829,-937.4823737478409,3716.8182705741465,1808.7419549190167,96337.12834617654,95432.75756155771,93557.7928172689,93557.79281149089,93557.79279542228,186178.10322883129,1.5716456026699224,120.81251490847762,10.985970298189399,0.014029701750926554,145.13474266327563,192.15259424359851,1.570670104160474,1352.230521586771,0.3713237499139194,3820.3369281356736,23445.73176371374,18.063735445025635,82.61389597116657,0.10132254078489615,1256.2332912679042,10280.127348002541
7,10,0.04328761281083059,0.2848035868435802,6.16293971811718e-5,0.00010137007005277597,Terminated,-1.2744523561617833,reverse,1694.4665522871426,1694.4665523088465,1694.4668793582284,3134.1445876149296,-1439.677707293047,-719.8388548405459,-719.8388518218457,-719.83885158776,3853.9834422868244,3388.9334316503805,96787.56680792462,95093.10029277872,93653.42260023791,93653.42259344256,93653.42257839303,186587.0063167004,1.7299530737350806,112.87079320115207,10.973733337716862,0.026266662223465752,168.878057977082,222.45623100753778,1.8048437663745789,1354.0100502015032,0.4839935486489198,3814.9902944559108,23438.626650863633,28.166103947737316,107.65685508093128,0.07397392421506042,801.1619767721708,10283.509147162493
